movie_id,avg_watch_time,completion_rate,ratings_count,avg_rating,hit
824,60,0.7,1698,3.2,0
825,121,0.78,10242,4.4,1
826,108,0.9,6460,4.7,1
827,53,0.67,1003,3.6,0
828,81,0.74,4103,3.9,1
829,31,0.5,1762,3.6,0
830,82,0.75,4641,4.3,0
831,104,0.84,6935,4.2,1
832,74,0.6,1063,3.7,0
833,93,0.87,3103,3.9,1
834,120,0.87,5668,4.4,1
835,56,0.64,2232,4.5,0
836,34,0.57,2787,3.1,0
837,107,0.87,10507,4.3,1
838,37,0.42,2483,3.6,0
839,121,0.89,7324,4.3,1
840,79,0.69,4638,4.6,0
841,125,0.94,10218,4.3,1
842,67,0.71,4686,4.2,1
843,53,0.6,2474,3.6,0
844,116,0.85,8690,4.0,1
845,80,0.68,3398,4.2,0
846,120,0.95,9693,4.6,1
847,81,0.69,2572,3.7,1
848,114,0.94,7000,4.4,1
849,35,0.45,1841,3.5,0
850,67,0.42,1374,3.3,0
851,50,0.59,1109,3.9,0
852,125,0.94,6515,4.3,1
853,55,0.66,5573,3.7,1
854,67,0.59,2000,4.3,1
855,131,0.84,10160,4.3,1
856,55,0.72,3425,4.8,1
857,96,0.74,4611,4.6,0
858,59,0.47,1154,3.3,0
859,108,0.83,8690,4.9,1
860,122,0.88,9933,4.7,1
861,130,0.93,6232,4.6,1
862,64,0.52,500,3.4,0
863,123,0.86,6630,4.6,1
864,73,0.71,4685,4.2,1
865,128,0.9,6873,4.6,1
866,119,0.92,6256,4.8,1
867,81,0.8,5827,4.5,0
868,73,0.66,4373,4.1,1
869,109,0.88,10982,4.6,1
870,114,0.99,9642,4.6,1
871,60,0.61,1667,3.2,0
872,47,0.58,1413,3.4,0
873,43,0.56,1364,3.5,0
874,48,0.5,500,3.2,0
875,123,0.94,3024,4.4,1
876,77,0.66,3588,3.5,1
877,48,0.58,1775,3.8,0
878,60,0.64,712,3.3,0
879,99,0.73,2840,4.0,1
880,126,0.85,9357,4.7,1
881,96,0.9,7050,4.6,1
882,64,0.56,1906,3.1,0
883,47,0.52,1169,3.1,0
884,73,0.75,3499,4.3,0
885,44,0.55,1959,3.5,0
886,71,0.77,5148,3.5,1
887,97,0.89,16880,4.5,1
888,151,0.9,6512,4.3,1
889,84,0.63,5353,3.9,1
890,73,0.75,5285,4.0,0
891,77,0.62,1676,3.4,0
892,44,0.53,765,3.1,0
893,92,0.66,6825,4.4,0
894,62,0.56,1735,4.6,0
895,68,0.71,4840,3.6,1
896,43,0.51,2527,2.5,0
897,40,0.56,1095,2.6,0
898,84,0.76,4819,4.6,0
899,60,0.53,1640,3.9,0
900,68,0.57,1093,3.8,0
901,92,0.68,6462,4.1,0
902,94,0.77,4864,4.3,0
903,111,0.83,12618,5.0,1
904,138,0.91,8126,4.4,1
905,108,0.92,11954,4.5,1
906,99,0.93,6191,4.7,1
907,83,0.73,5605,3.8,0
908,94,0.61,3117,4.5,1
909,36,0.63,1260,2.6,0
910,71,0.79,4962,4.1,1
911,118,0.79,9530,4.3,1
912,128,0.97,7068,4.7,1
913,71,0.67,500,3.6,0
914,38,0.47,1526,3.1,0
915,79,0.51,2536,2.9,0
916,55,0.72,4292,4.0,1
917,68,0.66,5635,4.0,0
918,68,0.78,3704,3.9,1
919,65,0.54,1942,4.1,0
920,65,0.53,1333,3.3,0
921,30,0.56,1167,3.5,0
922,112,0.91,9846,4.7,1
923,146,0.84,5314,4.4,1
924,78,0.85,4334,4.1,1
925,87,0.51,1779,3.2,0
926,78,0.77,5820,4.2,0
927,110,0.77,4390,4.3,1
928,90,0.8,3388,4.1,1
929,114,0.94,9661,4.5,1
930,55,0.54,1447,3.9,0
931,113,0.85,9056,4.5,1
932,76,0.74,4589,4.2,1
933,58,0.46,1280,3.6,0
934,84,0.64,4291,4.0,1
935,84,0.62,2163,4.1,1
936,83,0.78,4382,3.9,1
937,92,0.74,6664,4.3,0
938,83,0.9,8770,4.3,1
939,111,0.87,10265,4.2,1
940,84,0.84,2984,3.5,1
941,92,0.76,4095,3.7,1
942,87,0.89,5528,4.6,1
943,99,0.68,3961,4.3,0
944,40,0.5,1490,3.5,0
945,106,0.94,6201,5.0,1
946,60,0.78,2121,3.5,1
947,72,0.75,1571,3.7,0
948,127,0.92,9673,4.2,1
949,103,0.9,9769,4.1,1
950,129,0.87,7779,4.7,1
951,92,0.89,9607,4.7,1
952,136,0.83,11504,4.9,1
953,94,0.83,6887,4.3,1
954,79,0.74,2000,3.5,1
955,45,0.47,1824,3.1,0
956,114,0.91,10420,4.4,1
957,120,0.89,9045,4.9,1
958,75,0.86,3538,4.4,0
959,55,0.54,1990,4.4,0
960,56,0.68,2733,4.2,0
961,110,0.85,3794,4.8,1
962,138,0.89,10234,4.4,1
963,43,0.44,1046,3.6,0
964,106,0.72,2842,4.0,0
965,56,0.58,2189,3.4,0
966,92,0.79,13744,4.2,1
967,79,0.69,4536,4.1,0
968,69,0.82,4899,4.4,1
969,117,0.99,8851,4.3,1
970,103,0.89,6142,4.2,1
971,66,0.55,1387,3.3,0
972,64,0.46,1724,3.9,0
973,60,0.44,500,4.0,0
974,56,0.5,1020,3.0,0
975,61,0.79,3500,3.5,1
976,63,0.51,2400,3.2,0
977,86,0.85,3867,4.1,1
978,122,0.82,9401,4.5,1
979,55,0.77,4714,4.2,1
980,56,0.47,2016,3.7,0
981,48,0.41,658,2.9,0
982,65,0.61,1610,3.6,0
983,58,0.62,2506,3.0,0
984,73,0.78,5291,3.8,0
985,103,0.84,10376,4.6,1
986,70,0.65,3061,3.4,0
987,64,0.65,1497,4.0,0
988,131,0.96,12483,4.3,1
989,68,0.7,3874,3.5,1
990,125,0.84,9754,4.2,1
991,105,0.77,7542,4.1,0
992,114,0.94,9117,4.8,1
993,79,0.8,2177,4.5,1
994,55,0.75,5034,3.5,1
995,61,0.74,2000,3.9,1
996,30,0.67,1374,3.7,0
997,127,0.88,9085,4.4,1
998,60,0.56,2225,3.1,0
999,118,0.89,7063,4.2,1
1000,60,0.69,1391,3.3,0
1001,59,0.48,797,2.8,0
1002,111,0.96,11283,4.6,1
1003,67,0.75,4412,4.0,0
1004,108,0.9,14460,4.7,1
1005,96,0.88,7629,4.7,1
1006,119,0.93,3811,4.6,1
1007,141,0.91,7757,4.0,1
1008,104,0.7,3924,3.9,1
1009,83,0.77,4457,4.0,1
1010,86,0.69,945,4.5,0
1011,91,0.87,10144,4.5,1
1012,107,0.81,9970,4.3,1
1013,104,0.83,6051,4.5,1
1014,105,0.73,5424,4.1,0
1015,137,0.92,6039,3.9,1
1016,122,0.82,5410,4.5,1
1017,55,0.7,4760,3.9,1
1018,35,0.49,2060,3.5,0
1019,36,0.56,500,3.7,0
1020,86,0.64,3789,3.5,1
1021,128,0.79,9123,4.3,1
1022,58,0.46,1781,4.1,0
1023,55,0.55,1112,3.8,0
1024,140,0.8,12820,4.7,1
1025,114,0.85,7548,4.5,1
1026,76,0.69,4369,4.0,1
1027,122,0.86,14531,4.3,1
1028,88,0.65,4088,3.9,0
1029,62,0.62,2281,3.8,0
1030,127,0.93,5626,4.3,1
1031,58,0.55,2214,3.4,0
1032,87,0.86,9822,4.5,1
1033,105,0.94,13101,4.3,1
1034,57,0.6,917,3.1,0
1035,126,0.92,6774,4.6,1
1036,49,0.65,1237,3.3,0
1037,68,0.64,1610,3.0,0
1038,70,0.66,5367,3.6,1
1039,31,0.66,1390,4.2,0
1040,76,0.44,1457,3.1,0
1041,71,0.56,2211,3.2,0
1042,131,0.89,8006,4.7,1
1043,48,0.57,1182,3.5,0
1044,70,0.71,4005,4.2,1
1045,44,0.55,1757,2.6,0
1046,105,0.9,8086,4.8,1
1047,56,0.64,1804,3.0,0
1048,136,0.89,8543,4.7,1
1049,53,0.48,1242,3.5,0
1050,56,0.51,2334,3.8,0
1051,127,0.87,11332,4.3,1
1052,139,0.86,6914,4.7,1
1053,79,0.79,3533,4.3,1
1054,85,0.72,7118,4.3,0
1055,96,0.85,9780,4.4,1
1056,78,0.66,5316,4.1,1
1057,50,0.56,1878,3.1,0
1058,103,0.9,10957,4.6,1
1059,95,0.79,9098,4.4,1
1060,112,0.95,9868,4.7,1
1061,114,0.9,10910,4.6,1
1062,115,0.9,8410,4.3,1
1063,74,0.8,3807,3.7,1
1064,70,0.74,3646,4.4,1
1065,81,0.79,8185,4.2,1
1066,119,0.78,6214,4.1,1
1067,141,0.98,6537,4.9,1
1068,79,0.71,4793,4.1,0
1069,141,0.89,8016,4.1,1
1070,94,0.74,4944,3.9,0
1071,76,0.85,3596,4.2,0
1072,77,0.65,3715,3.8,1
1073,95,0.73,4843,4.4,0
1074,130,0.87,12572,4.3,1
1075,90,0.69,4278,4.0,1
1076,76,0.77,3231,4.1,0
1077,33,0.53,1440,3.4,0
1078,72,0.68,6603,3.9,1
1079,81,0.65,2597,4.5,0
1080,112,0.88,9804,5.0,1
1081,101,0.94,8460,4.8,1
1082,111,0.76,10456,4.3,1
1083,102,0.64,3973,3.5,1
1084,63,0.57,646,3.5,0
1085,35,0.53,1761,4.3,0
1086,128,0.8,9019,4.7,1
1087,105,0.87,5524,4.6,1
1088,75,0.6,2734,3.5,0
1089,100,0.86,6561,4.4,1
1090,78,0.7,4086,3.9,1
1091,86,0.75,5918,4.3,1
1092,96,0.85,6525,4.4,1
1093,98,0.82,8552,4.7,1
1094,124,0.82,7170,4.2,1
1095,122,0.92,10456,4.8,1
1096,104,0.82,12073,4.7,1
1097,55,0.62,1660,3.7,0
1098,106,0.83,6768,4.5,1
1099,39,0.62,1573,4.1,0
1100,68,0.88,5952,4.1,0
1101,81,0.72,3154,3.5,1
1102,66,0.79,5754,3.9,1
1103,108,0.92,9430,4.4,1
1104,141,0.91,8784,4.3,1
1105,60,0.63,871,3.2,0
1106,41,0.63,1589,4.6,0
1107,85,0.64,4217,4.2,1
1108,66,0.52,1272,3.4,0
1109,121,0.89,10740,3.8,1
1110,44,0.44,1684,3.8,0
1111,88,0.42,1059,4.3,0
1112,59,0.6,584,3.3,0
1113,73,0.52,1244,4.3,0
1114,62,0.39,500,3.7,0
1115,91,0.71,4759,3.8,0
1116,69,0.81,5031,3.8,1
1117,111,0.86,9531,5.0,1
1118,65,0.82,5769,4.3,0
1119,67,0.49,1601,4.0,0
1120,30,0.75,1323,3.4,0
1121,80,0.73,2809,4.2,1
1122,86,0.79,6306,4.2,0
1123,43,0.61,1013,3.5,0
1124,54,0.59,2436,3.7,0
1125,119,0.85,11058,4.8,1
1126,43,0.57,1534,3.4,0
1127,108,0.92,7968,4.7,1
1128,64,0.78,3564,4.2,1
1129,116,0.88,5168,4.2,1
1130,50,0.61,1180,4.1,0
1131,102,0.96,8734,4.4,1
1132,45,0.6,2703,3.5,0
1133,122,0.92,7797,4.8,1
1134,75,0.71,4556,4.3,0
1135,125,0.97,4517,4.7,1
1136,57,0.71,1766,3.9,0
1137,102,0.81,9071,4.5,1
1138,63,0.51,1821,3.4,0
1139,67,0.56,1847,3.6,0
1140,98,0.86,3209,4.4,1
1141,46,0.62,2324,3.4,0
1142,110,0.96,6709,4.3,1
1143,87,0.66,5987,4.0,1
1144,80,0.9,3735,4.6,0
1145,85,0.72,2291,4.5,1
1146,95,0.78,3618,4.4,1
1147,57,0.69,3924,4.2,1
1148,41,0.53,1045,3.6,0
1149,67,0.47,1017,3.3,0
1150,98,0.84,10178,4.7,1
1151,86,0.71,4801,4.3,0
1152,78,0.65,3298,3.7,1
1153,70,0.64,2995,3.5,0
1154,95,0.83,10776,4.8,1
1155,99,0.81,4630,4.0,0
1156,137,0.81,4422,3.9,1
1157,53,0.6,2204,3.3,0
1158,30,0.46,2036,3.9,0
1159,55,0.57,1426,3.3,0
1160,104,0.78,6940,4.6,1
1161,83,0.62,1279,3.4,0
1162,67,0.55,1483,3.4,0
1163,142,0.88,7464,4.2,1
1164,77,0.49,787,3.4,0
1165,119,0.94,9646,4.5,1
1166,64,0.61,5188,3.8,1
1167,122,0.78,7679,3.9,1
1168,95,0.67,5113,3.8,0
1169,55,0.7,2148,4.0,1
1170,109,0.88,15212,4.4,1
1171,104,0.77,8401,4.6,1
1172,32,0.42,1047,3.7,0
1173,111,0.83,9478,4.4,1
1174,120,0.91,8443,4.3,1
1175,88,0.74,6660,4.1,0
1176,68,0.7,6014,4.4,1
1177,105,0.81,7423,3.9,0
1178,99,0.84,5510,4.2,1
1179,107,0.84,9446,4.1,1
1180,87,0.5,1644,3.2,0
1181,52,0.59,1685,3.5,0
1182,71,0.73,6709,4.2,0
1183,58,0.51,1427,3.7,0
1184,108,0.87,7471,4.4,1
1185,57,0.46,1915,4.1,0
1186,112,0.85,10284,4.7,1
1187,47,0.54,1225,3.6,0
1188,111,0.86,7617,4.6,1
1189,32,0.57,2418,3.0,0
1190,124,0.84,9394,4.8,1
1191,74,0.82,4249,3.9,1
1192,60,0.52,1804,3.7,0
1193,55,0.51,1584,3.7,0
1194,92,0.67,3501,3.8,0
1195,41,0.41,1817,3.8,0
1196,78,0.76,5118,4.2,1
1197,122,0.84,2761,3.9,1
1198,85,0.81,3708,3.6,1
1199,97,0.87,7870,4.8,1
1200,74,0.71,2943,4.1,1
