movie_id,avg_watch_time,completion_rate,ratings_count,avg_rating,hit,engagement,popularity,cluster,cluster_name
250,75,0.45,1501,3.3,0,0.26398601398601396,0.19013789365930034,0,Low Performers (Low Engagement & Popularity)
251,116,0.87,17107,4.2,1,0.7398601398601399,0.8400000000000001,1,Blockbusters (High Engagement & Popularity)
252,68,0.51,530,2.9,0,0.28251748251748254,0.08090323357620277,0,Low Performers (Low Engagement & Popularity)
253,61,0.61,2030,4.0,0,0.3313519813519813,0.3460649123863432,0,Low Performers (Low Engagement & Popularity)
254,37,0.63,1602,3.5,0,0.25419580419580423,0.23317878003251646,0,Low Performers (Low Engagement & Popularity)
255,120,0.8,8839,4.5,1,0.7022144522144522,0.6510688263985067,1,Blockbusters (High Engagement & Popularity)
256,57,0.68,4919,4.0,1,0.36899766899766906,0.4330463057746734,0,Low Performers (Low Engagement & Popularity)
257,48,0.51,873,2.5,0,0.2055944055944056,0.011230204130788221,0,Low Performers (Low Engagement & Popularity)
258,78,0.76,4197,4.4,0,0.5103729603729604,0.4913084843740593,1,Blockbusters (High Engagement & Popularity)
259,79,0.57,2501,2.5,0,0.3702797202797202,0.06024567953272716,0,Low Performers (Low Engagement & Popularity)
260,78,0.77,3145,4.2,1,0.5179487179487181,0.4196350936352141,0,Low Performers (Low Engagement & Popularity)
261,77,0.81,4303,4.4,0,0.5444055944055944,0.4944999096766425,1,Blockbusters (High Engagement & Popularity)
262,68,0.45,973,3.5,0,0.23706293706293705,0.21424098271813097,0,Low Performers (Low Engagement & Popularity)
263,88,0.75,10481,4.4,1,0.5412587412587413,0.6805058108026737,1,Blockbusters (High Engagement & Popularity)
264,120,0.74,8289,4.4,1,0.6567599067599068,0.614509544168122,1,Blockbusters (High Engagement & Popularity)
265,116,0.88,10476,4.0,1,0.7474358974358974,0.6003552718733065,1,Blockbusters (High Engagement & Popularity)
266,154,0.83,4572,4.7,1,0.8557109557109557,0.5625989040765943,1,Blockbusters (High Engagement & Popularity)
267,88,0.67,2254,3.9,0,0.48065268065268074,0.33280905642199077,0,Low Performers (Low Engagement & Popularity)
268,58,0.73,3019,4.6,0,0.41072261072261074,0.4958415126151622,0,Low Performers (Low Engagement & Popularity)
269,121,0.86,5252,4.5,1,0.7515151515151515,0.5430721984705245,1,Blockbusters (High Engagement & Popularity)
270,82,0.68,4965,4.5,0,0.4651515151515152,0.534431263924851,1,Blockbusters (High Engagement & Popularity)
271,86,0.76,2187,3.7,0,0.5411421911421912,0.2907918347684712,0,Low Performers (Low Engagement & Popularity)
272,102,0.82,9564,4.4,1,0.6481351981351982,0.6528969711567412,1,Blockbusters (High Engagement & Popularity)
273,118,0.88,10053,4.1,1,0.7551282051282051,0.6076196784488468,1,Blockbusters (High Engagement & Popularity)
274,129,0.82,9949,4.4,1,0.7519813519813519,0.6644884687180106,1,Blockbusters (High Engagement & Popularity)
275,46,0.64,2257,4.1,0,0.2963869463869464,0.37289937977961096,0,Low Performers (Low Engagement & Popularity)
276,58,0.45,2477,3.4,0,0.19860139860139858,0.23952309267176497,0,Low Performers (Low Engagement & Popularity)
277,46,0.41,1165,3.8,0,0.1221445221445221,0.28002167760582886,0,Low Performers (Low Engagement & Popularity)
278,63,0.46,1608,3.3,0,0.22540792540792545,0.193359426747757,0,Low Performers (Low Engagement & Popularity)
279,98,0.79,5101,3.7,0,0.6100233100233101,0.3785259228036371,1,Blockbusters (High Engagement & Popularity)
280,43,0.57,1131,3.6,0,0.23181818181818178,0.23899801288613243,0,Low Performers (Low Engagement & Popularity)
281,74,0.79,2199,3.7,1,0.5177156177156178,0.29115312819895234,0,Low Performers (Low Engagement & Popularity)
282,122,0.91,8070,4.4,1,0.7932400932400934,0.6079159390618415,1,Blockbusters (High Engagement & Popularity)
283,78,0.66,1825,2.9,0,0.43461538461538474,0.11989281628229057,0,Low Performers (Low Engagement & Popularity)
284,118,0.83,11590,4.6,1,0.7172494172494173,0.753895345336304,1,Blockbusters (High Engagement & Popularity)
285,107,0.86,14124,4.3,1,0.6976689976689978,0.7701884747395676,1,Blockbusters (High Engagement & Popularity)
286,72,0.71,2000,4.3,1,0.4494172494172495,0.4051616788101403,0,Low Performers (Low Engagement & Popularity)
287,125,0.97,9373,4.6,1,0.8502331002331003,0.6871463840549166,1,Blockbusters (High Engagement & Popularity)
288,105,0.93,5570,4.7,1,0.7430069930069931,0.5926464743782742,1,Blockbusters (High Engagement & Popularity)
289,133,0.86,6069,4.5,1,0.7976689976689977,0.5676702595291142,1,Blockbusters (High Engagement & Popularity)
290,68,0.66,3826,3.7,1,0.3961538461538462,0.34013849581501787,0,Low Performers (Low Engagement & Popularity)
291,60,0.81,4880,4.6,0,0.47902097902097907,0.5518721021256097,1,Blockbusters (High Engagement & Popularity)
292,65,0.68,4368,4.4,1,0.39976689976689983,0.4964569157584152,0,Low Performers (Low Engagement & Popularity)
293,86,0.84,4394,4.4,0,0.6017482517482519,0.49723971819112434,1,Blockbusters (High Engagement & Popularity)
294,55,0.73,5183,4.3,1,0.39918414918414924,0.500994761245258,0,Low Performers (Low Engagement & Popularity)
295,34,0.51,1099,3.8,0,0.15174825174825174,0.2780345637381827,0,Low Performers (Low Engagement & Popularity)
296,111,0.81,7044,4.2,1,0.6751748251748253,0.5370253507557055,1,Blockbusters (High Engagement & Popularity)
297,103,0.79,5189,4.0,0,0.6292540792540793,0.4411754079604986,1,Blockbusters (High Engagement & Popularity)
298,74,0.8,3688,3.8,1,0.5252913752913754,0.35598362136448486,0,Low Performers (Low Engagement & Popularity)
299,106,0.84,9086,4.5,1,0.6786713286713286,0.6585054495092431,1,Blockbusters (High Engagement & Popularity)
300,69,0.81,5966,4.1,1,0.5136363636363637,0.4845691575841512,1,Blockbusters (High Engagement & Popularity)
301,103,0.92,11070,4.3,1,0.7277389277389279,0.678239296682122,1,Blockbusters (High Engagement & Popularity)
302,103,0.84,10382,4.8,1,0.6671328671328671,0.7575251400012043,1,Blockbusters (High Engagement & Popularity)
303,39,0.51,838,4.0,0,0.17097902097902098,0.31017643162521835,0,Low Performers (Low Engagement & Popularity)
304,76,0.86,5540,4.0,1,0.5784382284382285,0.45174324080207146,1,Blockbusters (High Engagement & Popularity)
305,150,0.97,11180,4.4,1,0.9463869463869465,0.701551153128199,1,Blockbusters (High Engagement & Popularity)
306,118,0.94,7190,4.1,1,0.8005827505827505,0.5214210874932257,1,Blockbusters (High Engagement & Popularity)
307,144,0.94,8343,4.8,1,0.9005827505827506,0.6961353646052869,1,Blockbusters (High Engagement & Popularity)
308,54,0.53,1433,3.9,0,0.24382284382284386,0.30809056421990727,0,Low Performers (Low Engagement & Popularity)
309,70,0.67,957,4.0,0,0.41142191142191153,0.3137592581441561,0,Low Performers (Low Engagement & Popularity)
310,104,0.8,8042,4.6,1,0.6406759906759907,0.6470729210573853,1,Blockbusters (High Engagement & Popularity)
311,72,0.51,1833,3.2,0,0.2979020979020979,0.18013367856927814,0,Low Performers (Low Engagement & Popularity)
312,59,0.57,1068,4.1,0,0.29335664335664335,0.3371012223761064,0,Low Performers (Low Engagement & Popularity)
313,75,0.75,2981,4.0,0,0.49125874125874125,0.3746974167519721,0,Low Performers (Low Engagement & Popularity)
314,90,0.78,3480,3.7,1,0.5716783216783218,0.3297212019028122,0,Low Performers (Low Engagement & Popularity)
315,64,0.48,1855,3.8,0,0.24440559440559437,0.3007960498584934,0,Low Performers (Low Engagement & Popularity)
316,66,0.66,1324,3.0,0,0.3884615384615385,0.12480881555970383,0,Low Performers (Low Engagement & Popularity)
317,75,0.82,9258,4.6,1,0.5442890442890442,0.6836839886794724,1,Blockbusters (High Engagement & Popularity)
318,75,0.68,3464,4.2,1,0.43822843822843827,0.4292394773288373,0,Low Performers (Low Engagement & Popularity)
319,127,0.94,8212,4.1,1,0.8351981351981352,0.552191244655868,1,Blockbusters (High Engagement & Popularity)
320,89,0.69,3927,4.3,1,0.4996503496503496,0.46317938218823385,1,Blockbusters (High Engagement & Popularity)
321,110,0.86,4534,4.2,1,0.7092074592074593,0.46145480821340407,1,Blockbusters (High Engagement & Popularity)
322,127,0.87,7552,4.4,1,0.7821678321678323,0.5923201059794063,1,Blockbusters (High Engagement & Popularity)
323,86,0.7,6212,4.1,0,0.4956876456876458,0.49197567290901423,1,Blockbusters (High Engagement & Popularity)
324,90,0.83,5031,4.2,0,0.6095571095571096,0.4764183777924972,1,Blockbusters (High Engagement & Popularity)
325,91,0.59,2752,4.0,1,0.4315850815850816,0.3678027337869574,0,Low Performers (Low Engagement & Popularity)
326,61,0.83,8256,4.1,0,0.49801864801864804,0.5535159872342987,1,Blockbusters (High Engagement & Popularity)
327,122,0.88,11145,4.7,1,0.7705128205128204,0.7604973806226291,1,Blockbusters (High Engagement & Popularity)
328,55,0.49,1508,3.6,0,0.2173659673659674,0.25034864816041436,0,Low Performers (Low Engagement & Popularity)
329,114,0.85,9777,4.7,1,0.7170163170163171,0.7193099295477812,1,Blockbusters (High Engagement & Popularity)
330,58,0.47,2464,3.3,0,0.21375291375291372,0.2191316914554104,0,Low Performers (Low Engagement & Popularity)
331,64,0.58,928,3.7,0,0.3201631701631702,0.2528861323538268,0,Low Performers (Low Engagement & Popularity)
332,65,0.62,1573,3.2,0,0.3543123543123543,0.17230565424218716,0,Low Performers (Low Engagement & Popularity)
333,79,0.49,1078,3.6,0,0.3096736596736597,0.23740230023484082,0,Low Performers (Low Engagement & Popularity)
334,71,0.57,1383,3.4,0,0.33951048951048945,0.20658517492623596,0,Low Performers (Low Engagement & Popularity)
335,77,0.7,2681,4.0,1,0.46107226107226107,0.36566508098994405,0,Low Performers (Low Engagement & Popularity)
336,96,0.77,5488,4.6,0,0.5871794871794873,0.5701776359366532,1,Blockbusters (High Engagement & Popularity)
337,160,0.85,13257,4.5,1,0.893939393939394,0.7840850243873065,1,Blockbusters (High Engagement & Popularity)
338,66,0.43,2056,3.4,0,0.2142191142191142,0.22684771481905225,0,Low Performers (Low Engagement & Popularity)
339,69,0.69,3730,4.2,1,0.4227272727272726,0.4372481483711689,0,Low Performers (Low Engagement & Popularity)
340,61,0.54,1411,4.1,0,0.2783216783216783,0.3474281929306918,0,Low Performers (Low Engagement & Popularity)
341,72,0.73,3427,4.4,1,0.4645687645687646,0.46812548925152053,0,Low Performers (Low Engagement & Popularity)
342,78,0.66,1051,3.6,0,0.43461538461538474,0.23658939001625828,0,Low Performers (Low Engagement & Popularity)
343,116,0.95,8887,4.8,1,0.8004662004662004,0.7125140001204311,1,Blockbusters (High Engagement & Popularity)
344,121,0.93,8624,4.5,1,0.8045454545454547,0.6445956524357199,1,Blockbusters (High Engagement & Popularity)
345,132,0.85,5142,4.6,1,0.7862470862470863,0.5597603420244475,1,Blockbusters (High Engagement & Popularity)
346,91,0.77,4470,4.2,0,0.567948717948718,0.45952790991750475,1,Blockbusters (High Engagement & Popularity)
347,96,0.9,8073,4.0,1,0.6856643356643357,0.5280062624194617,1,Blockbusters (High Engagement & Popularity)
348,86,0.81,2575,4.3,0,0.5790209790209792,0.4224736556873607,1,Blockbusters (High Engagement & Popularity)
349,69,0.7,4471,3.9,1,0.4303030303030303,0.3995580177033781,0,Low Performers (Low Engagement & Popularity)
350,53,0.5,1512,3.2,0,0.21724941724941724,0.17046907930390812,0,Low Performers (Low Engagement & Popularity)
351,74,0.48,1952,3.3,0,0.28286713286713283,0.20371650508821584,0,Low Performers (Low Engagement & Popularity)
352,48,0.59,3034,3.6,0,0.2662004662004662,0.2962931294032638,0,Low Performers (Low Engagement & Popularity)
353,57,0.51,1422,3.7,0,0.2402097902097902,0.2677593785752997,0,Low Performers (Low Engagement & Popularity)
354,43,0.47,1808,3.5,0,0.15606060606060604,0.23938098392244242,0,Low Performers (Low Engagement & Popularity)
355,87,0.69,5123,4.2,0,0.49195804195804194,0.47918829409285246,1,Blockbusters (High Engagement & Popularity)
356,71,0.55,1038,3.2,0,0.32435897435897443,0.15619798879990376,0,Low Performers (Low Engagement & Popularity)
357,60,0.51,885,2.5,0,0.2517482517482518,0.011591497561269343,0,Low Performers (Low Engagement & Popularity)
358,83,0.45,1516,2.9,0,0.2947552447552447,0.11058951044740166,0,Low Performers (Low Engagement & Popularity)
359,133,0.86,6516,4.8,1,0.7976689976689977,0.641128439814536,1,Blockbusters (High Engagement & Popularity)
360,69,0.55,774,3.2,0,0.31666666666666665,0.1482495333293191,0,Low Performers (Low Engagement & Popularity)
361,77,0.79,6108,4.3,0,0.5292540792540793,0.5288444631781779,1,Blockbusters (High Engagement & Popularity)
362,65,0.57,2799,3.1,0,0.31643356643356635,0.18921779972300848,0,Low Performers (Low Engagement & Popularity)
363,67,0.57,1533,2.7,0,0.3241258741258741,0.07110134280724999,0,Low Performers (Low Engagement & Popularity)
364,128,0.83,10370,4.6,1,0.7557109557109558,0.7171638465707231,1,Blockbusters (High Engagement & Popularity)
365,64,0.73,4356,4.5,1,0.43379953379953384,0.516095622327934,0,Low Performers (Low Engagement & Popularity)
366,83,0.75,2000,4.4,1,0.522027972027972,0.42516167881014044,0,Low Performers (Low Engagement & Popularity)
367,54,0.52,844,3.4,0,0.2362470862470863,0.1903570783404589,0,Low Performers (Low Engagement & Popularity)
368,98,0.96,10070,4.5,1,0.7388111888111888,0.6881315108086952,1,Blockbusters (High Engagement & Popularity)
369,94,0.84,3557,4.5,1,0.6325174825174826,0.49203950141506597,1,Blockbusters (High Engagement & Popularity)
370,120,0.89,8604,4.8,1,0.7703962703962703,0.7039934967182513,1,Blockbusters (High Engagement & Popularity)
371,80,0.89,6429,4.2,0,0.6165501165501166,0.518509062443548,1,Blockbusters (High Engagement & Popularity)
372,55,0.56,3162,3.8,1,0.27039627039627046,0.34014692599506235,0,Low Performers (Low Engagement & Popularity)
373,62,0.65,3501,4.5,1,0.3655011655011655,0.49035346540615404,0,Low Performers (Low Engagement & Popularity)
374,99,0.71,4018,4.4,0,0.5532634032634034,0.48591919070271583,1,Blockbusters (High Engagement & Popularity)
375,110,0.89,6113,3.9,0,0.731934731934732,0.44899500210754506,1,Blockbusters (High Engagement & Popularity)
376,93,0.85,7809,4.0,0,0.6362470862470863,0.520057806948877,1,Blockbusters (High Engagement & Popularity)
377,110,0.84,9496,4.4,1,0.6940559440559442,0.6508496417173482,1,Blockbusters (High Engagement & Popularity)
378,37,0.43,2153,3.7,0,0.10268065268065266,0.2897681700487747,0,Low Performers (Low Engagement & Popularity)
379,137,0.89,4971,5.0,1,0.8357808857808857,0.6346119106400916,1,Blockbusters (High Engagement & Popularity)
380,65,0.6,2408,3.4,0,0.33916083916083917,0.2374456554464985,0,Low Performers (Low Engagement & Popularity)
381,97,0.94,9398,4.6,1,0.7198135198135198,0.6878990787017523,1,Blockbusters (High Engagement & Popularity)
382,69,0.59,3677,4.2,1,0.34696969696969693,0.4356524357198772,0,Low Performers (Low Engagement & Popularity)
383,88,0.75,5550,4.4,0,0.5412587412587413,0.5320443186608058,1,Blockbusters (High Engagement & Popularity)
384,118,0.93,12094,4.8,1,0.7930069930069932,0.8090696694165112,1,Blockbusters (High Engagement & Popularity)
385,113,0.9,11531,4.4,1,0.7510489510489511,0.7121189859697719,1,Blockbusters (High Engagement & Popularity)
386,121,0.9,7609,4.3,1,0.7818181818181817,0.5740362497741915,1,Blockbusters (High Engagement & Popularity)
387,48,0.5,1834,3.4,0,0.19801864801864802,0.2201637863551515,0,Low Performers (Low Engagement & Popularity)
388,121,0.9,4904,4.8,1,0.7818181818181817,0.5925946889865719,1,Blockbusters (High Engagement & Popularity)
389,44,0.46,1496,3.3,0,0.15233100233100236,0.1899873547299332,0,Low Performers (Low Engagement & Popularity)
390,128,0.84,10478,4.2,1,0.7632867132867134,0.6404154874450534,1,Blockbusters (High Engagement & Popularity)
391,121,0.86,11986,4.6,1,0.7515151515151515,0.765818028542181,1,Blockbusters (High Engagement & Popularity)
392,77,0.58,1377,4.2,0,0.37016317016317013,0.36640452821099545,0,Low Performers (Low Engagement & Popularity)
393,123,0.96,11218,4.6,1,0.834965034965035,0.7426952489913892,1,Blockbusters (High Engagement & Popularity)
394,57,0.75,1933,3.5,0,0.42202797202797204,0.24314445715662075,0,Low Performers (Low Engagement & Popularity)
395,110,0.78,5169,4.1,0,0.6486013986013988,0.46057325224303003,1,Blockbusters (High Engagement & Popularity)
396,83,0.75,5955,4.0,1,0.522027972027972,0.46423797193954364,1,Blockbusters (High Engagement & Popularity)
397,43,0.59,1337,3.7,0,0.24696969696969698,0.2652002167760584,0,Low Performers (Low Engagement & Popularity)
398,82,0.75,6378,4.4,0,0.5181818181818182,0.5569735653640032,1,Blockbusters (High Engagement & Popularity)
399,95,0.89,11979,4.5,1,0.6742424242424243,0.7456072740410671,1,Blockbusters (High Engagement & Popularity)
400,65,0.77,4196,3.9,0,0.46794871794871806,0.39127837658818576,0,Low Performers (Low Engagement & Popularity)
401,89,0.72,7281,3.9,0,0.5223776223776224,0.4841608960077076,1,Blockbusters (High Engagement & Popularity)
402,81,0.75,5481,3.9,1,0.5143356643356644,0.4299668814355393,0,Low Performers (Low Engagement & Popularity)
403,39,0.58,2794,3.2,0,0.22400932400932402,0.20906726079364135,0,Low Performers (Low Engagement & Popularity)
404,55,0.71,5704,4.1,1,0.3840326340326341,0.4766809176853134,0,Low Performers (Low Engagement & Popularity)
405,82,0.77,4034,3.7,0,0.5333333333333334,0.34640091527669065,0,Low Performers (Low Engagement & Popularity)
406,30,0.57,1484,4.2,0,0.18181818181818177,0.36962606129945214,0,Low Performers (Low Engagement & Popularity)
407,55,0.56,1976,3.9,0,0.27039627039627046,0.3244390919491781,0,Low Performers (Low Engagement & Popularity)
408,68,0.53,1940,2.8,0,0.2976689976689977,0.10335521165773463,0,Low Performers (Low Engagement & Popularity)
409,95,0.9,10060,4.5,1,0.6818181818181819,0.6878304329499609,1,Blockbusters (High Engagement & Popularity)
410,110,0.88,7418,4.5,1,0.7243589743589745,0.6082856626723671,1,Blockbusters (High Engagement & Popularity)
411,89,0.77,6007,4.0,0,0.5602564102564104,0.4658035768049618,1,Blockbusters (High Engagement & Popularity)
412,68,0.78,6781,4.3,0,0.48706293706293713,0.5491070030709941,1,Blockbusters (High Engagement & Popularity)
413,124,0.84,11662,4.4,1,0.747902097902098,0.7160631059191909,1,Blockbusters (High Engagement & Popularity)
414,54,0.43,765,3.4,0,0.16806526806526806,0.18797856325645818,0,Low Performers (Low Engagement & Popularity)
415,98,0.8,4352,4.3,0,0.6175990675990677,0.4759751911844403,1,Blockbusters (High Engagement & Popularity)
416,105,0.94,7922,4.5,1,0.7505827505827505,0.6234599867525743,1,Blockbusters (High Engagement & Popularity)
417,47,0.5,500,2.9,0,0.1941724941724942,0.07999999999999996,0,Low Performers (Low Engagement & Popularity)
418,125,0.89,8644,4.2,1,0.7896270396270397,0.5851978081531886,1,Blockbusters (High Engagement & Popularity)
419,83,0.62,6016,4.4,0,0.4235431235431236,0.5460745468778228,1,Blockbusters (High Engagement & Popularity)
420,78,0.78,3490,3.5,0,0.5255244755244757,0.2900222797615464,0,Low Performers (Low Engagement & Popularity)
421,62,0.6,1136,3.8,0,0.3276223776223776,0.27914855181549947,0,Low Performers (Low Engagement & Popularity)
422,50,0.63,1318,3.7,0,0.3041958041958042,0.2646281688444633,0,Low Performers (Low Engagement & Popularity)
423,65,0.73,4015,3.6,1,0.4376456876456877,0.32582886734509553,0,Low Performers (Low Engagement & Popularity)
424,159,0.82,7688,4.3,1,0.8673659673659673,0.5764147648581923,1,Blockbusters (High Engagement & Popularity)
425,80,0.83,4875,4.0,0,0.5710955710955712,0.43172156319624255,1,Blockbusters (High Engagement & Popularity)
426,52,0.61,1580,3.9,0,0.2967365967365967,0.31251640874330106,0,Low Performers (Low Engagement & Popularity)
427,128,0.88,10661,4.3,1,0.7935897435897437,0.6659252122598904,1,Blockbusters (High Engagement & Popularity)
428,124,0.91,11490,4.6,1,0.800932400932401,0.7508845667489612,1,Blockbusters (High Engagement & Popularity)
429,116,0.9,8972,4.3,1,0.7625874125874126,0.6150731619196724,1,Blockbusters (High Engagement & Popularity)
430,51,0.64,2826,3.5,0,0.3156177156177157,0.27003070994159095,0,Low Performers (Low Engagement & Popularity)
431,71,0.83,4746,4.3,0,0.5364801864801866,0.48783765881857044,1,Blockbusters (High Engagement & Popularity)
432,61,0.49,1404,3.5,0,0.24044289044289044,0.22721743842957795,0,Low Performers (Low Engagement & Popularity)
433,81,0.5,2242,3.4,0,0.3249417249417249,0.23244776299150965,0,Low Performers (Low Engagement & Popularity)
434,46,0.61,2073,3.8,0,0.27365967365967364,0.30735954717890046,0,Low Performers (Low Engagement & Popularity)
435,74,0.66,6478,3.9,0,0.4192307692307693,0.45998434395134585,0,Low Performers (Low Engagement & Popularity)
436,33,0.43,900,2.9,0,0.08729603729603727,0.09204311434937071,0,Low Performers (Low Engagement & Popularity)
437,70,0.59,1220,3.4,0,0.35081585081585087,0.2016776058288674,0,Low Performers (Low Engagement & Popularity)
438,30,0.7,2059,3.0,0,0.28030303030303033,0.1469380381766726,0,Low Performers (Low Engagement & Popularity)
439,112,0.87,5802,4.4,1,0.7244755244755245,0.5396314807009094,1,Blockbusters (High Engagement & Popularity)
440,59,0.45,1325,4.1,0,0.20244755244755244,0.3448389233455771,0,Low Performers (Low Engagement & Popularity)
441,94,0.82,4242,4.3,0,0.6173659673659674,0.4726633347383633,1,Blockbusters (High Engagement & Popularity)
442,98,0.75,4620,4.2,1,0.5797202797202796,0.46404407779851875,1,Blockbusters (High Engagement & Popularity)
443,122,0.98,11523,4.4,1,0.8462703962703964,0.7118781236827845,1,Blockbusters (High Engagement & Popularity)
444,123,0.8,4077,4.7,1,0.7137529137529139,0.547695550069248,1,Blockbusters (High Engagement & Popularity)
445,77,0.83,7969,4.6,1,0.5595571095571096,0.6448750526886252,1,Blockbusters (High Engagement & Popularity)
446,101,0.81,9989,4.0,1,0.6367132867132868,0.5856927801529477,1,Blockbusters (High Engagement & Popularity)
447,124,0.9,4999,4.8,1,0.7933566433566435,0.5954549286445474,1,Blockbusters (High Engagement & Popularity)
448,115,0.89,14105,4.4,1,0.7511655011655012,0.7896164268079726,1,Blockbusters (High Engagement & Popularity)
449,115,0.78,12188,4.9,1,0.6678321678321679,0.8318998012886134,1,Blockbusters (High Engagement & Popularity)
450,75,0.56,651,2.8,0,0.34731934731934744,0.06454627566688739,0,Low Performers (Low Engagement & Popularity)
451,116,0.85,8398,4.4,1,0.7247086247086247,0.6177912928283256,1,Blockbusters (High Engagement & Popularity)
452,110,0.85,9420,4.8,1,0.7016317016317017,0.7285614499909676,1,Blockbusters (High Engagement & Popularity)
453,73,0.78,4736,3.8,0,0.5062937062937064,0.38753658095983623,0,Low Performers (Low Engagement & Popularity)
454,80,0.72,2000,3.8,1,0.4877622377622378,0.30516167881014034,0,Low Performers (Low Engagement & Popularity)
455,72,0.71,3841,4.0,1,0.4494172494172495,0.4005901126031192,0,Low Performers (Low Engagement & Popularity)
456,66,0.55,1009,3.2,0,0.30512820512820515,0.1553248630095744,0,Low Performers (Low Engagement & Popularity)
457,32,0.66,1839,3.0,0,0.2576923076923078,0.14031432528451865,0,Low Performers (Low Engagement & Popularity)
458,98,0.9,11792,4.4,1,0.6933566433566434,0.7199771180827363,1,Blockbusters (High Engagement & Popularity)
459,58,0.75,4940,4.2,1,0.4258741258741259,0.4736785692780154,0,Low Performers (Low Engagement & Popularity)
460,67,0.57,1069,3.5,0,0.3241258741258741,0.21713133016197994,0,Low Performers (Low Engagement & Popularity)
461,74,0.77,7757,4.4,0,0.5025641025641027,0.5984922020834589,1,Blockbusters (High Engagement & Popularity)
462,30,0.66,2143,3.6,0,0.25000000000000006,0.26946709219004045,0,Low Performers (Low Engagement & Popularity)
463,69,0.53,1003,3.3,0,0.3015151515151515,0.17514421629433374,0,Low Performers (Low Engagement & Popularity)
464,65,0.57,1669,4.6,0,0.31643356643356635,0.4551960016860359,0,Low Performers (Low Engagement & Popularity)
465,134,0.9,11026,4.7,1,0.8318181818181818,0.7569145541036912,1,Blockbusters (High Engagement & Popularity)
466,66,0.73,3644,4.5,0,0.4414918414918415,0.4946588787860541,0,Low Performers (Low Engagement & Popularity)
467,123,0.86,9702,4.6,1,0.7592074592074594,0.697051845607274,1,Blockbusters (High Engagement & Popularity)
468,57,0.55,1228,4.2,0,0.27051282051282055,0.3619184681158548,0,Low Performers (Low Engagement & Popularity)
469,69,0.79,5375,3.8,1,0.49848484848484853,0.40677545613295596,0,Low Performers (Low Engagement & Popularity)
470,80,0.62,3535,3.9,1,0.412004662004662,0.3713771301258506,0,Low Performers (Low Engagement & Popularity)
471,93,0.91,7756,4.4,1,0.6817016317016318,0.5984620942975855,1,Blockbusters (High Engagement & Popularity)
472,124,0.88,8781,4.4,1,0.7782051282051283,0.629322574817848,1,Blockbusters (High Engagement & Popularity)
473,55,0.72,5069,3.6,1,0.39160839160839167,0.35756247365568744,0,Low Performers (Low Engagement & Popularity)
474,61,0.51,1512,3.6,0,0.2555944055944056,0.25046907930390805,0,Low Performers (Low Engagement & Popularity)
475,129,0.9,8944,4.7,1,0.8125874125874126,0.6942301439152165,1,Blockbusters (High Engagement & Popularity)
476,97,0.65,5319,4.2,0,0.5001165501165501,0.48508942012404416,1,Blockbusters (High Engagement & Popularity)
477,78,0.38,1865,3.4,0,0.2224941724941725,0.22109712771722773,0,Low Performers (Low Engagement & Popularity)
478,49,0.6,1549,3.5,0,0.2776223776223776,0.23158306738122486,0,Low Performers (Low Engagement & Popularity)
479,75,0.75,5357,4.5,0,0.49125874125874125,0.5462335159872344,1,Blockbusters (High Engagement & Popularity)
480,39,0.52,3047,3.6,0,0.1785547785547786,0.2966845306196183,0,Low Performers (Low Engagement & Popularity)
481,102,0.88,7026,5.0,1,0.6935897435897436,0.6964834106099838,1,Blockbusters (High Engagement & Popularity)
482,67,0.69,4356,4.1,0,0.41503496503496495,0.436095622327934,0,Low Performers (Low Engagement & Popularity)
483,79,0.84,6781,4.2,0,0.5748251748251749,0.5291070030709942,1,Blockbusters (High Engagement & Popularity)
484,93,0.8,5642,4.2,0,0.5983682983682984,0.49481423496116106,1,Blockbusters (High Engagement & Popularity)
485,67,0.6,1903,3.6,0,0.34685314685314683,0.26224122358041796,0,Low Performers (Low Engagement & Popularity)
486,34,0.52,2097,2.7,0,0.15932400932400936,0.08808213403986273,0,Low Performers (Low Engagement & Popularity)
487,89,0.76,4066,4.2,0,0.5526806526806527,0.4473643644246403,1,Blockbusters (High Engagement & Popularity)
488,136,0.91,9456,4.7,1,0.8470862470862472,0.7096453302824111,1,Blockbusters (High Engagement & Popularity)
489,88,0.81,2813,4.0,0,0.5867132867132868,0.3696393087252364,0,Low Performers (Low Engagement & Popularity)
490,49,0.67,1331,3.1,0,0.3306526806526807,0.14501957006081784,0,Low Performers (Low Engagement & Popularity)
491,98,0.82,10050,4.5,1,0.6327505827505826,0.6875293550912266,1,Blockbusters (High Engagement & Popularity)
492,51,0.69,1735,3.4,0,0.3534965034965034,0.21718311555368222,0,Low Performers (Low Engagement & Popularity)
493,43,0.45,1028,3.5,0,0.1409090909090909,0.21589691094116945,0,Low Performers (Low Engagement & Popularity)
494,97,0.79,6425,4.2,0,0.6061771561771563,0.5183886313000543,1,Blockbusters (High Engagement & Popularity)
495,77,0.51,1924,3.0,0,0.31713286713286715,0.14287348708375996,0,Low Performers (Low Engagement & Popularity)
496,73,0.82,6976,4.1,0,0.5365967365967366,0.5149780213163123,1,Blockbusters (High Engagement & Popularity)
497,72,0.67,4405,4.0,1,0.4191142191142192,0.4175709038357319,0,Low Performers (Low Engagement & Popularity)
498,130,0.85,10732,4.5,1,0.7785547785547786,0.7080628650569037,1,Blockbusters (High Engagement & Popularity)
