movie_id,avg_watch_time,completion_rate,ratings_count,avg_rating,hit
201,43,0.63,1494,4.2,0.0
11775,42,0.63,1385,4.4,0.0
12201,43,0.63,1504,4.3,0.0
11015,41,0.62,1060,4.4,0.0
9932,42,0.62,1371,4.3,1.0
13389,42,0.63,1365,4.3,0.0
4958,42,0.63,1211,4.3,0.0
9513,42,0.62,1476,4.2,0.0
11679,43,0.61,1581,4.3,0.0
38321,43,0.63,1759,4.4,0.0
14411,42,0.64,1361,4.3,1.0
8413,43,0.65,1821,4.3,1.0
10052,41,0.63,1152,4.5,0.0
9676,42,0.62,1256,4.4,0.0
9664,42,0.63,1236,4.4,0.0
2100,42,0.64,1253,4.6,1.0
137321,43,0.63,1504,4.3,0.0
123553,48,0.66,2891,4.3,0.0
11260,42,0.61,1360,4.1,0.0
9009,41,0.61,1239,4.5,0.0
2309,43,0.63,1635,4.4,0.0
8285,42,0.6,1297,4.3,0.0
210860,46,0.63,2211,4.2,0.0
381902,40,0.62,929,4.3,0.0
13922,41,0.64,1012,4.2,0.0
293660,98,0.9,14572,4.3,0.0
190859,60,0.75,6456,4.3,0.0
9007,42,0.64,1619,4.3,0.0
889,41,0.6,1065,4.3,0.0
1370,43,0.63,1757,4.3,0.0
4942,41,0.62,1060,4.3,0.0
116741,45,0.66,2961,4.4,0.0
35791,43,0.65,2594,4.4,0.0
72431,41,0.62,1120,4.6,0.0
1813,47,0.67,2607,4.2,1.0
87428,43,0.62,1462,4.1,0.0
8840,43,0.64,1564,4.2,0.0
10589,41,0.62,1180,4.4,0.0
71676,45,0.62,2310,4.4,0.0
1722,41,0.61,1079,4.3,0.0
10022,44,0.64,1946,4.3,0.0
11358,42,0.63,1373,4.4,0.0
13,77,0.84,10756,4.5,0.0
6477,45,0.64,2362,4.1,0.0
1597,46,0.67,3010,4.3,0.0
10530,45,0.67,2711,4.3,0.0
1924,47,0.66,2170,4.1,0.0
9327,43,0.63,1772,4.2,0.0
8273,45,0.65,2303,4.3,0.0
109424,52,0.7,3950,4.1,0.0
35056,45,0.64,2294,4.2,0.0
7303,42,0.62,1502,4.3,1.0
8963,43,0.65,1518,4.4,0.0
1402,52,0.71,4039,4.6,1.0
8984,42,0.62,1160,4.6,1.0
795,43,0.64,1557,4.3,1.0
24,58,0.77,7053,4.4,0.0
393,56,0.74,5808,4.0,0.0
9618,42,0.63,1468,4.3,1.0
9374,43,0.64,1690,4.3,0.0
2320,42,0.62,1217,4.2,0.0
58224,43,0.63,1833,4.3,0.0
1729,42,0.64,1472,4.3,1.0
175574,41,0.62,1215,4.3,0.0
8077,47,0.66,2929,4.5,1.0
8818,41,0.62,1048,4.2,0.0
8195,44,0.65,1717,4.4,0.0
10586,41,0.63,1192,4.3,0.0
116149,44,0.66,1997,4.1,1.0
80035,44,0.63,1994,4.2,0.0
10632,41,0.62,1134,4.3,0.0
1792,41,0.61,1133,4.3,0.0
13260,41,0.62,1211,4.7,1.0
72197,42,0.64,1364,4.2,1.0
3580,46,0.67,2305,4.4,1.0
12123,42,0.61,1252,4.4,1.0
9566,41,0.62,1140,4.5,1.0
9833,43,0.65,1443,4.2,0.0
4517,42,0.64,1276,4.4,1.0
16072,41,0.62,958,4.3,1.0
34314,40,0.61,976,4.6,0.0
145220,42,0.63,1292,4.3,1.0
14623,41,0.59,1012,4.3,1.0
42297,43,0.65,1611,4.5,1.0
802,43,0.65,1390,4.2,1.0
10375,41,0.61,1052,4.5,1.0
36586,48,0.66,2799,4.6,1.0
11321,49,0.69,3434,4.3,1.0
70074,42,0.62,1497,4.3,1.0
242,51,0.67,2821,4.4,1.0
9621,42,0.63,1305,4.6,1.0
8536,44,0.64,1681,4.6,1.0
8046,41,0.58,1028,4.3,0.0
1717,41,0.62,1017,4.4,1.0
479,42,0.62,1282,4.3,0.0
9444,45,0.68,2680,4.3,0.0
824,48,0.67,2515,4.3,1.0
11456,41,0.61,1039,4.4,0.0
261023,47,0.65,2443,4.3,0.0
3683,43,0.64,1553,4.3,1.0
22803,47,0.68,2747,4.3,1.0
285923,44,0.64,1470,4.4,0.0
1950,41,0.61,999,4.4,0.0
640,58,0.74,5618,4.5,1.0
97630,50,0.67,3015,4.2,0.0
9767,44,0.63,1933,4.3,0.0
32856,45,0.64,2158,4.2,0.0
6519,42,0.61,1292,4.2,0.0
8741,47,0.66,1858,4.4,0.0
49520,44,0.64,1814,4.5,0.0
1850,43,0.65,1440,4.2,0.0
524,49,0.68,2524,4.3,0.0
26389,43,0.64,1738,4.5,1.0
2123,45,0.64,2052,4.4,0.0
9907,41,0.61,1179,4.2,0.0
9969,41,0.61,1034,4.3,0.0
18239,54,0.67,3928,4.2,0.0
38050,46,0.67,2953,4.3,0.0
8367,45,0.65,2029,4.0,0.0
9390,45,0.65,2034,4.5,0.0
2898,46,0.66,2037,4.5,0.0
10312,44,0.66,1933,4.2,0.0
109443,45,0.64,2047,4.3,1.0
2022,42,0.63,1700,4.6,1.0
37686,49,0.69,3927,4.2,0.0
462,44,0.66,1789,4.5,0.0
9919,44,0.64,1956,4.3,0.0
187017,52,0.72,5026,4.2,0.0
628,48,0.68,2784,4.4,1.0
10201,47,0.67,3153,3.9,0.0
302699,47,0.66,2951,4.3,0.0
274167,44,0.64,1961,4.2,0.0
224141,49,0.65,2953,4.6,0.0
388,48,0.68,2926,4.6,1.0
2112,42,0.64,1580,4.2,0.0
10329,41,0.61,1164,4.4,0.0
74465,45,0.65,2029,4.4,0.0
13811,46,0.65,2747,4.5,0.0
6877,42,0.62,1395,4.4,0.0
50646,49,0.69,3937,4.2,0.0
8920,42,0.63,1918,4.6,1.0
60308,48,0.67,2616,4.4,0.0
6950,44,0.64,1537,4.2,1.0
225574,50,0.69,3719,4.4,1.0
13836,42,0.62,1532,4.3,1.0
752,60,0.75,6423,4.2,0.0
6038,43,0.64,1759,4.5,0.0
9975,41,0.63,1031,4.3,0.0
11451,42,0.62,1573,4.5,0.0
12103,41,0.62,1172,4.6,0.0
60304,49,0.69,4927,4.3,0.0
46529,47,0.65,2847,4.3,1.0
231,43,0.64,1460,4.2,0.0
300671,47,0.66,2065,4.2,0.0
228326,43,0.66,1838,4.2,1.0
9754,42,0.62,1231,4.5,1.0
66,42,0.63,1176,4.4,0.0
4421,42,0.63,1390,4.4,1.0
2649,49,0.68,2772,4.4,1.0
588,45,0.65,2226,4.4,1.0
71552,47,0.66,2902,4.5,1.0
9631,44,0.65,1623,4.5,1.0
216282,43,0.64,1915,4.3,1.0
306,42,0.62,1438,4.2,1.0
928,44,0.64,1710,4.4,1.0
205587,48,0.67,2661,4.5,1.0
1577,44,0.65,2474,4.4,1.0
9801,44,0.64,1831,4.5,1.0
2116,42,0.63,1269,4.5,1.0
9624,41,0.6,1028,4.4,1.0
14199,41,0.6,1233,4.3,1.0
4599,41,0.62,1134,4.3,1.0
22832,42,0.63,1360,4.2,1.0
9879,41,0.6,1154,4.5,1.0
38579,41,0.61,1084,4.4,1.0
44603,42,0.63,1533,4.1,1.0
11892,42,0.63,1232,4.4,0.0
9691,43,0.63,1380,4.3,1.0
1248,42,0.63,1712,4.2,0.0
12220,40,0.62,992,4.2,1.0
72710,48,0.66,3158,4.5,1.0
10782,42,0.63,1254,4.2,1.0
4959,42,0.63,1356,4.5,0.0
10061,42,0.62,1363,4.4,1.0
10386,46,0.68,2684,4.4,1.0
421,44,0.66,1863,4.2,0.0
316152,43,0.64,1431,4.6,0.0
11615,43,0.65,1496,4.3,0.0
241554,48,0.65,2326,4.3,0.0
2252,44,0.66,1953,4.2,0.0
11968,42,0.63,1468,4.3,0.0
10047,43,0.63,1355,4.3,1.0
38319,42,0.62,1522,4.4,0.0
69668,42,0.63,1385,4.3,1.0
9770,40,0.62,999,4.4,0.0
11212,42,0.62,1239,4.5,0.0
10533,41,0.61,1033,4.5,0.0
38363,41,0.63,1191,4.2,0.0
9923,43,0.63,1451,4.4,0.0
11863,41,0.61,953,4.3,0.0
18501,43,0.63,1844,4.6,0.0
109491,46,0.64,2122,4.4,0.0
12634,40,0.6,993,4.3,1.0
47327,43,0.62,1645,4.4,0.0
15268,41,0.59,1038,4.3,1.0
10796,42,0.62,1442,4.2,0.0
9548,40,0.62,987,4.3,0.0
18947,44,0.66,1727,4.5,0.0
89,55,0.72,4818,4.3,0.0
96724,44,0.64,1693,4.3,0.0
198184,56,0.7,4706,4.3,0.0
9481,44,0.65,1926,4.0,0.0
4547,47,0.66,2474,4.0,0.0
6415,44,0.65,1759,4.4,1.0
181283,45,0.63,1579,4.3,0.0
9896,42,0.63,1543,4.3,0.0
1636,42,0.62,1535,4.0,0.0
2148,41,0.63,983,4.1,0.0
5176,47,0.66,2376,4.3,0.0
260346,51,0.67,3635,4.3,0.0
1389,42,0.64,1313,4.3,0.0
9894,42,0.63,1637,4.3,0.0
7504,40,0.63,910,4.3,0.0
8592,41,0.62,1211,4.3,0.0
913,42,0.64,1320,4.3,0.0
11091,41,0.63,1027,4.3,0.0
1368,46,0.68,2749,4.3,0.0
5393,41,0.6,1028,4.2,0.0
9095,41,0.62,991,4.6,0.0
8874,42,0.64,1625,4.5,0.0
320,46,0.66,2326,4.4,0.0
199,43,0.65,1721,4.5,0.0
10684,41,0.63,1187,4.4,0.0
1624,44,0.66,2670,4.5,0.0
325789,43,0.64,1611,4.3,0.0
113464,40,0.63,901,4.3,0.0
888,43,0.62,1574,4.2,0.0
82675,48,0.69,4327,4.3,0.0
4256,43,0.64,2033,4.3,0.0
1493,44,0.64,2094,4.3,0.0
88751,46,0.65,2527,4.2,0.0
11130,44,0.64,1766,4.4,0.0
9944,43,0.63,1360,4.3,0.0
10731,42,0.63,1244,4.2,0.0
7350,44,0.66,2280,4.2,0.0
9869,42,0.63,1437,4.2,0.0
146233,58,0.72,4735,4.1,0.0
2034,48,0.68,2931,4.1,0.0
4248,44,0.63,2120,4.2,0.0
64328,42,0.64,1522,3.9,0.0
36647,48,0.67,3268,4.3,0.0
7214,43,0.65,1516,4.3,0.0
1537,41,0.62,1271,4.5,0.0
9360,43,0.61,1657,4.5,1.0
6282,43,0.63,1614,4.6,1.0
508,49,0.68,3223,4.4,0.0
9487,50,0.69,3763,4.4,0.0
768,44,0.65,1820,4.4,1.0
2636,42,0.62,1288,4.4,1.0
9981,41,0.62,1118,4.4,0.0
7453,46,0.66,2534,4.3,0.0
7737,43,0.65,2505,4.3,0.0
232672,46,0.65,2150,4.5,0.0
82525,45,0.64,1851,4.2,0.0
9759,42,0.63,1567,4.4,0.0
9486,43,0.64,1958,4.5,0.0
9906,42,0.62,1354,4.3,1.0
841,44,0.64,1598,4.4,0.0
4148,44,0.65,1889,4.3,0.0
2207,43,0.64,1721,4.4,0.0
9381,43,0.63,1739,4.3,0.0
20856,41,0.61,1202,4.4,0.0
5955,41,0.63,1166,4.4,0.0
9899,41,0.62,1087,4.5,0.0
10858,41,0.64,987,4.1,0.0
11439,43,0.65,1732,4.3,0.0
9457,41,0.62,1090,4.4,1.0
13184,42,0.61,1312,4.4,0.0
2185,40,0.63,998,4.5,1.0
6639,41,0.63,999,4.0,0.0
38153,40,0.59,912,4.3,0.0
58233,44,0.64,2151,4.4,1.0
116977,40,0.56,934,4.4,0.0
68734,54,0.72,5155,4.4,0.0
5503,48,0.67,2416,4.1,1.0
27573,44,0.63,1966,4.3,1.0
819,44,0.66,1788,4.3,1.0
1369,44,0.65,1973,4.3,1.0
10895,45,0.67,2584,4.3,0.0
10935,41,0.63,967,4.3,0.0
834,47,0.66,2799,4.4,1.0
228066,43,0.63,1751,4.4,0.0
711,42,0.64,1274,4.5,1.0
10027,43,0.64,1543,4.4,1.0
11812,41,0.61,1247,4.2,1.0
37233,44,0.64,1522,4.6,0.0
37950,42,0.65,1603,4.5,0.0
27582,45,0.65,2198,4.5,0.0
64688,54,0.73,5965,4.2,1.0
509,46,0.67,2468,4.4,1.0
7443,44,0.66,2329,4.4,0.0
5966,43,0.63,1860,4.5,0.0
11066,41,0.61,1065,4.3,0.0
136795,47,0.67,2857,4.1,0.0
8095,43,0.64,1080,4.3,0.0
87826,43,0.63,1636,4.5,1.0
11560,41,0.63,1128,4.4,1.0
2637,42,0.63,1278,4.4,0.0
709,44,0.63,1572,4.2,1.0
49730,45,0.63,2045,4.3,0.0
9607,41,0.59,1187,4.2,0.0
1830,46,0.67,2559,4.4,0.0
54054,42,0.62,1381,4.3,1.0
228967,51,0.68,3764,4.4,0.0
46528,41,0.63,1068,4.4,0.0
9476,45,0.65,2027,4.3,0.0
745,52,0.72,4812,4.3,0.0
49527,44,0.64,2049,4.3,1.0
73937,41,0.62,1207,4.2,0.0
1885,45,0.66,2007,4.4,0.0
18240,47,0.67,3142,4.4,0.0
10398,42,0.63,1244,4.3,0.0
165,52,0.73,5660,4.2,0.0
12279,42,0.61,1534,4.2,0.0
1645,44,0.65,1532,4.4,0.0
11007,43,0.64,1768,4.3,0.0
193756,47,0.68,2796,4.1,0.0
259693,51,0.68,3322,4.5,0.0
37799,54,0.72,5116,4.4,0.0
10184,45,0.65,2091,4.3,0.0
4257,43,0.63,1831,4.4,0.0
196,51,0.71,4505,4.1,0.0
257091,44,0.64,2073,4.4,0.0
6114,46,0.66,2212,4.4,0.0
24803,43,0.64,1595,4.0,0.0
109410,45,0.65,1877,4.3,1.0
1213,45,0.65,1853,3.7,0.0
100042,47,0.64,2300,4.5,1.0
9036,43,0.64,1573,4.5,1.0
257211,49,0.68,3238,4.2,0.0
323675,43,0.63,1589,4.5,1.0
9361,44,0.66,1809,4.4,1.0
187,52,0.7,4245,4.5,0.0
7461,43,0.64,1789,4.4,0.0
16538,43,0.64,1539,4.4,0.0
9889,44,0.63,1808,4.2,0.0
820,45,0.66,1523,4.5,0.0
6073,43,0.63,1447,4.4,0.0
16996,46,0.65,2578,4.2,0.0
193610,46,0.66,2686,4.4,1.0
19912,43,0.63,1932,4.4,0.0
296098,52,0.7,4111,4.4,0.0
8007,43,0.63,1467,4.4,1.0
32823,43,0.63,1660,4.5,1.0
4380,42,0.62,1268,4.4,1.0
11551,43,0.64,1534,4.3,1.0
10336,42,0.61,1317,4.2,0.0
11362,43,0.65,1462,4.4,1.0
50348,44,0.66,2020,4.4,0.0
48138,46,0.66,2472,4.3,0.0
1124,59,0.76,6359,4.3,0.0
68179,42,0.62,1312,4.3,0.0
708,43,0.63,1446,4.3,1.0
34851,46,0.65,2398,4.2,0.0
1586,44,0.65,2107,4.3,0.0
2044,43,0.64,1732,4.0,0.0
9913,43,0.64,1611,4.5,0.0
71864,42,0.64,1379,4.5,1.0
10761,42,0.63,1389,4.2,0.0
209451,42,0.64,1216,4.3,0.0
11975,42,0.64,1191,4.4,0.0
4970,43,0.63,1681,4.4,0.0
11831,41,0.64,1292,4.4,1.0
11172,42,0.64,1588,4.4,0.0
82687,41,0.62,1252,4.6,1.0
41446,44,0.64,2020,4.3,0.0
8224,43,0.63,1488,4.2,0.0
10537,42,0.64,1241,4.5,0.0
225886,48,0.65,3007,4.4,1.0
10385,40,0.6,948,4.4,1.0
55779,44,0.64,1976,4.3,1.0
10647,43,0.65,1436,4.6,1.0
11431,41,0.62,1125,4.4,0.0
8850,41,0.61,1070,4.2,1.0
64685,44,0.65,1779,4.1,1.0
38357,42,0.63,1411,4.5,1.0
10060,41,0.63,1130,4.3,1.0
11398,41,0.62,1067,4.6,1.0
1833,41,0.64,1092,4.4,0.0
8970,40,0.6,955,4.5,1.0
9306,41,0.6,1082,4.5,1.0
11370,40,0.61,968,4.3,1.0
1921,42,0.63,1244,4.2,1.0
1683,41,0.61,1154,4.3,1.0
203,42,0.65,1328,4.5,1.0
11858,41,0.62,999,4.3,0.0
62835,44,0.65,1923,4.5,1.0
18937,41,0.64,1135,4.4,0.0
13536,40,0.62,1013,4.4,0.0
10718,41,0.6,1047,4.5,0.0
10802,42,0.61,1217,4.2,1.0
1887,43,0.64,1697,4.4,0.0
10461,41,0.6,1079,4.5,1.0
80278,48,0.68,3417,4.3,0.0
12704,40,0.59,934,4.5,0.0
10315,44,0.67,2361,4.5,0.0
16643,41,0.62,1053,4.5,1.0
2687,41,0.62,1054,4.3,1.0
194,54,0.73,5015,4.4,0.0
8849,41,0.62,1207,4.3,1.0
78698,41,0.63,1088,4.6,1.0
30943,40,0.62,966,4.2,0.0
9544,41,0.57,1029,4.3,1.0
24418,42,0.62,1332,4.3,0.0
7288,42,0.63,1498,4.3,1.0
10366,41,0.59,1067,4.2,1.0
19898,44,0.65,1861,4.5,1.0
15074,40,0.6,934,4.3,0.0
1272,46,0.66,2369,4.3,0.0
72358,41,0.63,1363,4.3,1.0
266396,43,0.62,1386,4.3,0.0
9978,41,0.61,1164,4.1,0.0
8271,44,0.65,2150,4.5,0.0
10428,42,0.63,1394,4.5,0.0
110415,53,0.7,4448,4.4,0.0
9495,45,0.66,2084,4.7,0.0
256040,42,0.65,1067,4.3,0.0
24420,44,0.65,1891,4.3,0.0
1257,41,0.62,1136,4.5,0.0
62214,43,0.65,2058,4.3,1.0
16320,46,0.67,2471,4.3,0.0
9531,43,0.62,1508,4.4,0.0
64807,42,0.63,1437,4.4,0.0
12289,42,0.64,1154,4.4,0.0
11529,42,0.63,1389,4.4,0.0
20943,43,0.65,2107,4.3,0.0
9488,43,0.62,1547,4.4,0.0
193,42,0.64,1461,4.4,0.0
44865,42,0.63,1238,4.3,1.0
55787,43,0.65,1956,4.4,0.0
1957,41,0.63,1227,4.1,0.0
622,45,0.64,1839,4.3,1.0
11306,40,0.62,998,4.4,0.0
12508,41,0.62,1135,4.2,0.0
25793,42,0.64,1417,4.3,0.0
10534,41,0.63,1006,4.3,0.0
1091,47,0.69,2874,4.4,0.0
87421,49,0.67,3429,4.2,0.0
10871,40,0.62,963,4.1,0.0
13600,42,0.64,1651,4.3,1.0
14324,41,0.59,992,4.5,0.0
14325,40,0.64,987,4.3,0.0
23168,46,0.67,2724,4.2,0.0
76494,43,0.63,1637,4.5,0.0
4944,44,0.66,2418,4.3,0.0
10488,41,0.62,1309,4.4,0.0
96721,49,0.7,3730,4.2,0.0
334,47,0.66,1925,4.4,0.0
259694,46,0.65,2392,4.1,0.0
62837,41,0.64,1101,4.1,0.0
8966,59,0.7,5327,4.2,0.0
11001,42,0.63,1336,4.4,0.0
138832,54,0.7,4595,4.2,0.0
16911,40,0.61,927,4.5,0.0
2163,41,0.63,1145,4.3,0.0
36670,43,0.62,1319,4.4,0.0
23048,44,0.64,2010,4.5,0.0
227735,41,0.63,1018,4.3,0.0
8409,42,0.62,1220,4.1,0.0
48171,42,0.63,1590,4.1,0.0
782,49,0.69,3147,4.4,0.0
11802,40,0.61,1022,4.1,0.0
18785,59,0.79,8575,4.5,1.0
365222,42,0.64,1370,4.0,0.0
817,43,0.65,2156,4.6,0.0
268,49,0.69,3505,4.3,0.0
943,45,0.65,1907,4.3,0.0
22881,47,0.68,2885,4.6,1.0
51540,48,0.68,3730,4.2,0.0
44264,47,0.68,2973,4.4,0.0
350,53,0.71,4739,4.3,0.0
152,43,0.64,1558,3.8,0.0
109431,46,0.65,2944,4.2,0.0
1598,44,0.65,1738,4.3,0.0
11638,41,0.62,1179,4.0,0.0
409,45,0.65,1573,4.4,0.0
11459,42,0.63,1583,4.1,0.0
377,44,0.67,2366,4.5,0.0
8843,43,0.63,1441,4.3,0.0
1273,42,0.63,1328,4.2,0.0
13920,41,0.64,1074,4.2,0.0
50544,48,0.68,3681,4.4,0.0
325133,46,0.65,2717,4.3,0.0
12437,46,0.66,2675,4.4,0.0
9366,46,0.67,2325,4.5,0.0
1576,47,0.68,3467,4.6,0.0
609,44,0.66,1886,4.4,0.0
13051,43,0.62,1661,4.3,0.0
49530,52,0.71,5148,4.4,0.0
34806,42,0.63,1468,4.6,0.0
49022,42,0.62,1267,4.0,0.0
23479,41,0.64,1019,4.2,0.0
11667,42,0.59,1303,4.3,0.0
423,51,0.7,3217,4.5,0.0
10066,43,0.63,1741,4.3,1.0
2288,43,0.65,1907,4.4,1.0
13515,42,0.63,1502,4.2,0.0
11979,41,0.61,1196,4.4,0.0
169,43,0.64,1807,4.4,0.0
8090,41,0.62,1195,4.4,0.0
3604,41,0.63,1189,4.5,0.0
9541,42,0.62,1303,4.3,0.0
8197,41,0.63,1094,4.1,0.0
336004,41,0.62,1294,4.2,0.0
8836,43,0.62,1549,4.4,0.0
14442,42,0.63,1442,4.3,0.0
321741,45,0.66,1922,4.3,0.0
59965,44,0.64,2094,4.5,0.0
14175,41,0.61,1191,4.4,0.0
11918,42,0.61,1370,4.6,0.0
98357,43,0.63,1636,4.3,0.0
10012,41,0.61,1106,4.3,0.0
268920,42,0.62,1703,4.3,0.0
9093,41,0.63,1096,4.5,0.0
119283,46,0.65,2708,4.0,0.0
11823,42,0.63,1263,4.5,0.0
35169,41,0.6,1084,4.2,0.0
849,41,0.62,1059,4.5,1.0
4515,41,0.62,1167,4.5,1.0
6575,41,0.63,1162,4.3,0.0
13496,40,0.62,967,4.4,1.0
18320,42,0.64,1299,4.2,0.0
22787,41,0.61,1172,4.6,0.0
8967,47,0.65,2126,4.6,0.0
144336,43,0.62,1589,4.2,0.0
9616,40,0.6,1012,4.3,0.0
13056,42,0.62,1264,4.4,0.0
14113,41,0.6,1067,4.3,1.0
285783,46,0.66,2293,4.5,0.0
9726,42,0.64,1343,4.3,0.0
20763,40,0.63,965,4.4,1.0
9280,41,0.63,1075,4.2,0.0
11876,40,0.63,930,4.4,0.0
22267,41,0.63,960,4.3,1.0
45958,42,0.64,1261,4.3,0.0
1969,42,0.62,1281,4.4,0.0
198663,62,0.76,7578,4.2,0.0
239573,42,0.61,1297,4.3,0.0
10436,41,0.64,1109,4.2,0.0
127493,42,0.61,1327,4.3,0.0
12429,44,0.67,2050,4.6,0.0
228205,46,0.67,2222,4.1,0.0
2900,42,0.62,1215,4.2,0.0
18254,41,0.64,982,4.5,1.0
881,46,0.66,1989,4.4,1.0
10877,41,0.61,1036,4.3,1.0
9600,42,0.62,1528,4.5,1.0
85446,43,0.65,1723,4.4,1.0
326,42,0.62,1517,4.5,1.0
7220,45,0.64,1851,4.2,1.0
9763,42,0.64,1195,4.4,0.0
72387,43,0.64,1892,4.5,1.0
1892,58,0.76,6700,4.5,1.0
13460,42,0.62,1350,4.3,0.0
8055,45,0.66,1910,4.2,1.0
50647,42,0.62,1389,4.5,1.0
10719,43,0.65,2126,4.4,0.0
9294,42,0.63,1300,4.3,1.0
9647,42,0.64,1384,4.2,0.0
9353,42,0.62,1345,4.5,1.0
55721,46,0.67,2964,4.6,0.0
109414,48,0.68,3832,4.3,0.0
11978,43,0.65,1575,4.2,0.0
22907,42,0.63,1389,4.5,0.0
87567,42,0.62,1414,4.3,0.0
45612,49,0.7,4255,4.4,0.0
7305,42,0.64,1364,4.3,0.0
3594,44,0.65,2165,4.4,0.0
157841,41,0.64,1187,4.4,1.0
11519,41,0.62,1077,4.2,0.0
59,44,0.65,1933,4.5,0.0
9335,44,0.65,2218,4.5,0.0
12106,42,0.63,1430,4.2,0.0
11141,41,0.62,1028,4.2,0.0
31867,43,0.64,1670,4.3,0.0
10253,40,0.59,1028,4.2,0.0
24662,40,0.64,929,4.3,0.0
182,41,0.62,1006,4.6,0.0
28,52,0.7,3454,4.4,0.0
38073,41,0.63,1225,4.5,0.0
302156,43,0.63,1591,4.2,0.0
606,42,0.64,1246,4.4,1.0
87502,51,0.69,3902,4.3,0.0
698,44,0.63,1572,4.3,0.0
11313,41,0.63,1062,4.5,0.0
6488,42,0.63,1437,4.0,0.0
10559,43,0.65,1473,4.7,0.0
8012,42,0.63,1274,4.2,0.0
1574,44,0.65,1741,4.4,0.0
9032,44,0.64,1987,4.3,0.0
2770,46,0.65,2570,4.3,0.0
862,53,0.77,7451,4.2,0.0
1637,48,0.68,3116,4.3,0.0
72570,45,0.67,2507,4.3,0.0
27569,41,0.62,1009,4.4,0.0
10637,44,0.66,1920,4.3,0.0
1669,46,0.66,2089,4.3,0.0
132363,46,0.67,2268,4.2,0.0
9472,44,0.65,2119,4.4,0.0
2907,44,0.65,1953,4.2,0.0
9273,44,0.65,2265,4.3,0.0
2925,41,0.63,1105,4.2,0.0
807,63,0.79,8068,4.3,0.0
17654,53,0.72,5104,4.5,0.0
11836,42,0.65,1613,4.2,0.0
322,47,0.68,2667,4.2,0.0
9535,43,0.64,1524,4.1,0.0
11036,53,0.72,4713,4.3,0.0
6557,44,0.64,2115,4.2,0.0
18126,42,0.63,1457,4.3,0.0
16340,40,0.62,1023,4.2,0.0
10333,40,0.62,968,4.4,0.0
4476,44,0.65,1669,4.3,0.0
22947,45,0.66,2397,4.3,0.0
2755,42,0.64,1349,4.1,0.0
59967,56,0.74,6740,4.3,0.0
9598,43,0.64,1810,4.3,0.0
9870,46,0.65,2356,4.4,0.0
8780,41,0.62,1154,4.3,0.0
10521,43,0.64,1963,4.5,0.0
10762,41,0.61,1165,4.2,0.0
10096,45,0.65,2396,4.4,0.0
4133,46,0.67,2537,4.2,0.0
10207,41,0.62,1142,4.1,0.0
172,42,0.62,1366,4.2,0.0
36593,42,0.64,1547,4.1,0.0
707,43,0.63,1528,4.5,0.0
6023,45,0.66,2114,4.4,0.0
6439,41,0.61,1052,4.4,0.0
76489,41,0.6,1073,4.3,0.0
9918,41,0.64,1078,4.4,0.0
273481,50,0.7,3903,4.4,0.0
307081,50,0.69,3469,4.5,0.0
16871,45,0.65,2100,4.3,0.0
41233,43,0.64,1623,4.5,1.0
9266,41,0.62,1096,4.1,0.0
1262,44,0.66,1795,4.5,0.0
4513,44,0.64,1853,4.4,0.0
22970,49,0.68,3713,4.2,0.0
7278,41,0.59,1345,4.2,0.0
9013,42,0.65,1195,4.6,1.0
865,43,0.64,1773,4.5,0.0
10776,41,0.64,1376,4.2,0.0
59861,42,0.62,1345,4.4,0.0
133805,47,0.65,2718,4.5,0.0
12763,41,0.63,1100,4.5,1.0
9766,41,0.63,1155,4.2,0.0
12244,45,0.66,2468,4.2,1.0
51162,41,0.64,1220,4.1,0.0
10152,41,0.59,1160,4.4,1.0
9452,40,0.63,981,4.2,0.0
9271,41,0.61,1101,4.3,0.0
4474,42,0.61,1448,4.4,0.0
48340,42,0.62,1320,4.4,0.0
72207,43,0.63,1467,4.6,1.0
16232,40,0.6,981,4.3,0.0
43539,45,0.66,2024,4.5,0.0
9920,42,0.61,1468,4.2,0.0
8978,42,0.63,1285,4.4,1.0
11702,41,0.62,1057,4.3,1.0
43347,44,0.66,2432,4.4,0.0
3489,42,0.62,1288,4.2,0.0
9701,41,0.64,1054,4.4,1.0
2122,41,0.62,1244,4.4,0.0
10658,41,0.61,1174,4.3,0.0
13150,41,0.63,1197,4.5,0.0
9042,41,0.61,1150,4.3,0.0
17813,40,0.6,983,4.3,0.0
11208,41,0.64,1094,4.2,0.0
58151,43,0.63,1649,4.5,1.0
11400,42,0.63,1309,4.4,0.0
11058,41,0.6,1041,4.4,0.0
14844,41,0.62,1088,4.4,0.0
57089,41,0.6,1062,4.2,0.0
8054,45,0.65,1979,4.5,0.0
46829,41,0.64,1059,4.3,0.0
146238,42,0.62,1574,4.4,0.0
9989,41,0.62,1089,4.2,0.0
102362,44,0.63,1692,4.3,0.0
17186,40,0.61,935,4.0,0.0
9053,41,0.61,1154,4.2,0.0
4512,46,0.66,1864,4.5,0.0
45610,42,0.63,1254,4.3,0.0
254470,50,0.68,3311,4.7,0.0
69,45,0.66,1792,4.3,0.0
4967,41,0.62,1096,4.5,0.0
4912,42,0.64,1241,4.3,0.0
12771,41,0.6,1004,4.5,0.0
323676,42,0.62,1435,4.4,1.0
11249,41,0.61,1256,4.3,1.0
9667,42,0.64,1465,4.7,1.0
812,52,0.72,5147,4.4,0.0
277216,50,0.68,2584,4.3,0.0
87,52,0.7,4357,4.5,0.0
